Movie Name,Imdb_id,Rating,Release Date,Genres,Cast
Shagird,tt1828289,7.0,2011,"Action,Crime,Drama","Nana Patekar,Mohit Ahlawat,Rimi Sen,Anurag Kashyap,Zakir Hussain,Master Ahan Desai,Rajiv Gupta,Asawari Joshi,Jai Kalra,Vijay Kaushik,Jahangir Khan,Mushtaq Khan,Shakti Kumar,Nassar,Sitaram Panchal,Anna Maria Pinna,Vishwajeet Pradhan"
Mehboob Ki Mehndi,tt0266757,6.9,1971,"Drama,Musical,Romance","Rajesh Khanna,Leena Chandavarkar,Pradeep Kumar,Baby Sonu,Sunder,Iftekhar,Paro,Jagdish Raj,Gurnam Singh,Mumtaz Begum,Rafiya Sultana,Prince Arjun,Sudhir,Ramal,Radheshyam,K.K. Nayyar,Dilip Dutt"
Saaz,tt0122233,6.6,IMDbPro,"Drama,Musical","Shabana Azmi,Aruna Irani,Zakir Hussain,Ayesha Dharker,Parikshit Sahni,Vaidehi Warerkar"
Meri Ganga Ki Saugandh,tt2668938,7.0,IMDbPro,Action,"Shakti Kapoor,Amit Pachori,Sapna Sappu"
Meri Ganga Ki Saugandh,tt2668938,7.0,IMDbPro,Action,"Shakti Kapoor,Amit Pachori,Sapna Sappu"
"Ep 22 The Rock 25th Anniversary (movie review of the 1996 film starring Nicolas Cage, Sean Connery and Ed Harris)",tt28175976,N/A,IMDbPro,,
Phool Bane Angaarey,tt0363887,4.5,1991,"Action,Drama","Rekha,Rajinikanth,Prem Chopra,Charan Raj,Shafi Inamdar,Dalip Tahil,Parikshit Sahni,Aparajita,Alok Nath,Bindu Desai,Jagdish Raj,Beena Banerjee,Senthil,Harbans Darshan M. Arora,Chacha Chaudhary,Hanif,Maqsood"
Adventures of Tarzan,tt0364049,4.5,1985,"Action,Adventure,Comedy","Kimi Katkar,Dalip Tahil,Om Shivpuri,Hemant Birje,Narendranath Malhotra,Raja Duggal,R.S. Malik,Suresh,Narinder Anand,Durga Prasad,Gautam Sarin,Sunita,Sudhir,Harbans Darshan M. Arora,Tyrone Aviet,Gorilla,Roopesh Kumar"
Censor,tt10329614,6.0,IMDbPro,"Horror,Mystery","Niamh Algar,Michael Smiley,Nicholas Burns,Vincent Franklin,Sophia La Porta,Adrian Schiller,Clare Holman,Andrew Havill,Felicity Montagu,Danny Lee Wynter,Clare Perkins,Guillaume Delaunay,Richard Glover,Erin Shanagher,Beau Gadsdon,Amelie Child Villiers,Matthew Earley"
Baat Ek Raat Ki,tt0055767,7.0,1962,"Mystery,Romance,Thriller","Dev Anand,Waheeda Rehman,Chandrashekhar Vaidya,Johnny Walker,Ulhas,Jagdish Sethi,Asit Kumar Sen,Sabita Chatterjee,Edwina"
Jab Pyar Kisise Hota Hai,tt0230348,6.7,1961,"Comedy,Drama,Musical","Dev Anand,Asha Parekh,Sulochana Latkar,Mubarak Mechant,Raj Mehra,Wasti,Rajendranath Malhotra,Tahir Hussain,Dulari,Bishan Khanna,Ram Avtar,Pran Sikand"
Kinara,tt0215902,6.9,1977,"Drama,Romance","Jeetendra,Hema Malini,Dharmendra,Om Shivpuri,Shreeram Lagoo,Keshto Mukherjee,Dina Pathak,Leela Mishra,Kamaldeep,Randhir"
Kasam Paida Karne Wale Ki,tt0362798,5.7,1984,"Action,Drama","Mithun Chakraborty,Smita Patil,Salma Agha,Amrish Puri,Karan Razdan,Geeta Kak,Jankidas,Yunus Parvez,Bob Christo,Manik Irani,Jag Darshan Singh,Gurbachan Singh,Viju Khote,Vee Suri,Master Bobby,Master Chhotu,Seema"
Mysterious Manoeuvre,tt0070097,5.4,1973,"Action,Crime,Thriller","Jeetendra,Hema Malini,Amitabh Bachchan,Prem Chopra,Bindu Desai,Chandrashekhar Vaidya,Paidi Jairaj,Prem Kumar,Suraj,Anand,Ajay Kumari,Babu Kalam,J.N. Anand,Surendra Rahi,Randhir,Kuljit Singh"
Zamane Ko Dikhana Hai,tt16751542,N/A,Cast & crew,Drama,"Tinnu Anand,Upasana Singh,Zarina Wahab,Anjana Mumtaz,Dolly Bindra,Prem Soni"
Yehi Hai Zindagi,tt0276628,7.1,1977,"Comedy,Drama","Sanjeev Kumar,Utpal Dutt,David Abraham,Romesh Sharma,Ramesh Deo,Lucky Ali,Vikram Gokhale,Umesh Sharma,Adil,Rajbaldeo,J.N. Anand,V.D. Puranik,Prakash,Madhukar,Kiran,Hanumanthachari,Raghavaiah"
Phool Aur Angaar,tt0107821,5.8,1993,"Action,Drama","Govardhan Asrani,Bajrangi,Arun Bali,Nimai Bali,Mohnish Behl,Laxmikant Berde,Mithun Chakraborty,Prem Chopra,Bob Christo,Ajinkya Deo,Salim Khan Ding-Dong,Jack Gaud,Gulshan Grover,Dinesh Hingoo,Aruna Irani,Goga Kapoor,Feroz Khan"
Stumped,tt0357208,2.6,2003,"Comedy,Drama,Sport","Raveena Tandon,Alyy Khan,Salman Khan,Viju Khote,Mac Mohan,Asha Sachdev,Suresh Menon,Anjan Srivastav,Amin Gazi,Vinod Singh,Smita Hai,Anjana Mumtaz,Kapil Dev,Sachin Tendulkar,Yuvraj Singh,Rahul Dravid,Zaheer Khan"
Dil Hi to Hai,tt0056998,7.3,1963,"Comedy,Drama,Romance","Raj Kapoor,Nutan,Agha,Pran Sikand,Leela Chitnis,Nasir Hussain,Sabita Chatterjee,Babloo,Shivraj,Hari Shivdasani,Padmini Priyadarshini,Mumtaz Begum"
Ek Chadar Maili Si,tt0377845,7.0,1986,Drama,"Hema Malini,Rishi Kapoor,Poonam Dhillon,Kulbhushan Kharbanda,Dina Pathak,A.K. Hangal,Adarsh Gautam,Sourabh Shailee,Soni,Geeta Kak,Tarla Mehta,Shammi,Gopi Bhalla,Neena Cheema,Hemraj Sharma,Jaspal Sandhu,Mehmood Bharti"
Kab? Kyoon? Aur Kahan?,tt0271023,6.8,1970,"Action,Mystery,Romance","Dharmendra,Babita Kapoor,Pran Sikand,Helen,Ashoo,Dhumal,Asit Kumar Sen,Sujata Bakshi,Mohan Choti,Hari Shivdasani,Jankidas,Hiralal,M.B. Shetty,Keshav Rana,Master Ratan,Murad,Yunus"
Bhram,tt10845722,6.4,2019– ,Horror,"Kalki Koechlin,Eijaz Khan,Bhoomika Chawla,Sangeeta Ghosh,Vikram Kochhar,Mir Sarwar,Omkar Kapoor,Satyadeep Misra,Sanjay Suri,Chandan Roy Sanyal,Raj Zutshi,Utsav Sarkar,Harsh Vashisht,Anjali Tatrari,Garima Kaushal,Ansh Sinha,Ahtesham Hussain"
I Am a Tulsi Plant in Your Courtyard,tt0151466,6.7,IMDbPro,"Drama,Family","Nutan,Asha Parekh,Vijay Anand,Vinod Khanna,Deb Mukherjee,Heena Kausar,Neeta Mehta,Geeta Behl,Trilok Kapoor,Master Bhagwan,Purnima,Kumari Naaz,Goga Kapoor,C.S. Dubey,Suresh Bedi,Asit Kumar Sen,Jagdish Raj"
27 Down,tt0071083,7.2,1974,Drama,"Sudhir Dalvi,Rakhee Gulzar,Sadhu Meher,M.K. Raina,Rekha Sabnis,Om Shivpuri"
Gopichand Jasoos,tt0262446,5.3,1982,"Comedy,Thriller","Raj Kapoor,Zeenat Aman,I.S. Johar,Viju Khote,Sujit Kumar,Rajan Haksar,Pinchoo Kapoor,Gurbachan Singh,Manmohan Krishna,Sunder,Raj Kishore,Jugnu,Brahm Bhardwaj,Ratan Gaurang,Ram Murthy,Mama,Ramlal"
Antarnaad,tt0155499,7.9,IMDbPro,Drama,"Shabana Azmi,Girish Karnad,Kulbhushan Kharbanda,Om Puri,Ravi Jhankal,Ila Arun,Lalit Tiwari,Riju Bajaj,Anang Desai,Veerendra Saxena,Sudhir Kulkarni,Dina Pathak,Aparajita Krishna,Vijay Kashyap,Devendra Malhotra,Utkarsh Mazumdar,Chandrakant Thakkar"
Bhrashtachar,tt0096922,4.8,1989,"Action,Crime,Drama","Rekha,Mithun Chakraborty,Anupam Kher,Raza Murad,Anjana Mumtaz,Abhinav Chaturvedi,Shilpa Shirodkar,Rajinikanth,Padma Khanna,Sudhir Pandey,Vinod Nagpal,Girija Shankar,Vikas Anand,Bharti Achrekar,Ajay Wadhavkar,Mangal Dhillon,Pyare Mohan Sahay"
2001: Do Hazaar Ek,tt0273045,3.7,1998,"Crime,Mystery,Thriller","Jackie Shroff,Dimple Kapadia,Tabu,Rajat Bedi,Suresh Oberoi,Gulshan Grover,Deven Verma,Mohan Joshi,Sharat Saxena,Navneet Nishan,Sadashiv Amrapurkar,Mukesh Khanna,Upasana Singh,Sunil Dhawan,Anil Nagrath,Kishore Bhanushali,Master Suraj"
Deer Hunt,tt0074926,7.0,IMDbPro,Drama,"Mithun Chakraborty,Mamata Shankar,Robert Wright,Ajit Banerjee,Samit Bhanja,Shekhar Chatterjee,Reba Roy Chowdhury,Sujal Roy Chowdhury,Anoop Kumar,Sadhu Meher,Gyanesh Mukherjee"
Lal Patthar,tt0237395,6.1,1971,Drama,"Raaj Kumar,Hema Malini,Rakhee Gulzar,Vinod Mehra,Asit Kumar Sen,Kanwarjeet Paintal,Dulari,Chandramohan,Sujata Bakshi,Meena Talpade,Leela Mishra,Chandrima Bhaduri,Sadhana Khote,Miss Shefali,Master Sailesh,Shobha,Satyendra Kapoor"
Hava Aney Dey,tt0440463,6.3,2004,Drama,"Aniket Vishwasrao,Nishikant Kamat,Tannishtha Chatterjee,Rajshree Thakur,Chinmay Kelkar,Hridaynath Jadhav,Tejas D. Parvatkar,Nikhil Ratnaparkhi,Mangala Kenkre,Pubali Sanyal,Niaal Saad,Richa Nayyar,Deepak Qazir,Ganesh Yadav,Shumona Bannerjee,Pravina Bano,Preeti Joshi"
Kaajal,tt0139398,6.6,1965,"Drama,Musical,Romance","Meena Kumari,Dharmendra,Padmini,Raaj Kumar,Helen,Durga Khote,Gajanan Jagirdar,Ramayan Tiwari,Mahendra,Tun Tun,Thelma,Gopal Sehgal,Vijay Maria,Keshav Rana,Abhimanyu Sharma,Madhu Apte,Devi Chand"
Inaam Dus Hazaar,tt0361746,6.0,IMDbPro,"Action,Comedy,Romance","Sanjay Dutt,Meenakshi Sheshadri,Amrish Puri,Gulshan Grover,Sharat Saxena,Ramesh Deo,Shafi Inamdar,T.P. Jain,Satish Kaul,Kanan Kaushal,Viju Khote,Mohammed Lamba,Raza Murad,Jagdish Raj,Sudhir,Harbans Darshan M. Arora,Chacha Chaudhary"
Gauri: The Unborn,tt0982875,3.8,IMDbPro,"Drama,Horror,Thriller","Mohan Azaad,Anupam Kher,Atul Kulkarni,Manasi,Rushita Pandya,Praanav,Trishna Pritam,Rituparna Sengupta"
Saansein: The Last Breath,tt5933706,3.1,IMDbPro,"Horror,Romance","Sonarika Bhadoria,Aamir Dalvi,Rajneesh Duggal,Vishal Malhotra,Sachi Ruia,Neetha Shetty"
Meri Lalkaar,tt2637518,4.2,IMDbPro,Action,"Sadashiv Amrapurkar,Bharat Bhushan,Puneet Issar,Satish Kaul,Huma Khan,Kader Khan,Raza Murad,Rohini,Sumeet Saigal,Satish Shah,Sripradha"
Fertility,tt0272651,7.5,IMDbPro,"Drama,Family","Shabana Azmi,Rajit Kapoor,Rajeshwari Sachdev,Surekha Sikri,Nandita Das,Meghna Kothari,Seema Pahwa,Aalambayan Siddharth,Lalit Tiwari,Alka Trivedi"
Fertility,tt0272651,7.5,IMDbPro,"Drama,Family","Shabana Azmi,Rajit Kapoor,Rajeshwari Sachdev,Surekha Sikri,Nandita Das,Meghna Kothari,Seema Pahwa,Aalambayan Siddharth,Lalit Tiwari,Alka Trivedi"
Sarhad Paar,tt0476861,3.9,IMDbPro,"Action,Drama","Mahima Chaudhry,Tabu,Sanjay Dutt,Chandrachur Singh,Rahul Dev,Fakhar E. Alam,Shyam Awasthi,Yusuf Baba,Rana Jung Bahadur,Rakesh Bedi,Gopi Bhalla,Bhupindder Bhoopii,Anang Desai,Pankaj Dheer,Avtar Gill,Jassi,Rakesh Joshi"
Hello Darling,tt1191118,2.7,IMDbPro,"Comedy,Drama","Gul Panag,Celina Jaitly,Isha Koppikar,Chunky Pandey,Jaaved Jaaferi,Aarti,Leena Balodi,Krishna Bhatt,Seema Biswas,Deepak Chaddha,Anil Charanjeett,Ashok Chaudhary,Pooja Chaudhary,Ashok Choudhary,Kurush Deboo,Sunny Deol,Nishikant Dixit"
Jai Santoshi Maa,tt0073191,6.5,1975,"Drama,Fantasy","Bharat Bhushan,Ashish Kumar,Kanan Kaushal,Anita Guha,Trilok Kapoor,Rajni Bala,B.M. Vyas,Dilip Dutt,Rajan Haksar,Leela Mishra,Lata Arora,Shree Bhagwan,Bela Bose,Manher Desai,Uma Khosla,Kundan,Mahipal"
Naaraaz,tt0113933,4.7,1994,"Action,Crime,Drama","Pooja Bhatt,Mithun Chakraborty,Atul Agnihotri,Sonali Bendre,Rana Jung Bahadur,Deven Bhojani,Avtar Gill,Gulshan Grover,Bharat Kapoor,Kunal Kemmu,Javed Khan Amrohi,Mushtaq Khan,Kirpal,Lalita,Gudia Mohapatra,Gavin Packard,Rawat"
Doodh Ka Karz,tt0395519,4.7,1990,"Action,Drama,Fantasy","Jackie Shroff,Neelam Kothari,Prem Chopra,Aruna Irani,Raza Murad,Goga Kapoor,Gulshan Grover,Sadashiv Amrapurkar,Amrish Puri,Kuldeep Pawar,Rammohan Sharma,Bob Christo,Sudhir,Mohan Choti,Guddi Maruti,Tom Alter,Birbal"
Bonded Labour,tt0088986,7.8,IMDbPro,Drama,"Manohar Singh,Annu Kapoor,Sreela Majumdar,Deepti Naval,Pyare Mohan Sahay,Braj Kishore,Gopal Sharan"
Ayee Milan Ki Bela,tt0233147,6.5,1964,"Drama,Romance","Rajendra Kumar Tuli,Saira Banu,Dharmendra,Nasir Hussain,Shashikala Jawalkar,Sulochana Latkar,Sunder,Madan Puri,Mumtaz Begum,Madhu Apte,Keshav Rana,Sarita,Edwina"
Coffee Bloom,tt3666258,5.8,2015,Drama,"Arjun Mathur,Sugandha Garg,Ishwari Bose-Bhattacharya,Mohan Kapur,Sharath Parvathavani"
Kasauti,tt0071714,5.5,1974,"Drama,Romance","Hema Malini,Amitabh Bachchan,Pran Sikand,Sonia Sahni,Vijay Sharma,Ramesh Deo,Sulochana Latkar,Bipin Gupta,D.K. Sapru,Murad,Abhi Bhattacharya,Satyendra Kapoor,Mohan Choti,Bharat Bhushan,Shobha Khote,Viju Khote,Jankidas"
Aanch,tt0389726,5.5,2003,Drama,"Nana Patekar,Paresh Rawal,Suchindra Bali,Sharbani Mukherji,Arun Bakshi,Poonam Jhawer,Ayesha Jhulka,Akhilendra Mishra,Nirmal Pandey,Vishwajeet Pradhan,Deepraj Rana,Rakhi Sawant,Sunil Shende,Seema Shinde"
Shreemaan Aashique,tt0227496,4.0,1993,"Comedy,Romance","Rishi Kapoor,Urmila Matondkar,Bindu Desai,Tiku Talsania,Reema Lagoo,Ghanshyam Rohera,Dinesh Hingoo,Anupam Kher,Annu Kapoor,Mehmood"
Humse Badhkar Kaun: The Entertainer,tt0286707,3.3,IMDbPro,"Action,Comedy","Suniel Shetty,Saif Ali Khan,Sonali Bendre,Deepti Bhatnagar,Raza Murad,Beena Banerjee,Shiva Rindani,Ashish Balram Nagpal,Deepak Anand,Mukesh Rishi,Mohan Joshi,Suresh Bhagwat,Viju Khote,Jaspal Sandhu,Aparajita,Master Sunny,Kumud Tripathi"
Bal Bramhachari,tt0115616,3.3,IMDbPro,"Action,Drama","Puru Rajkumar,Karisma Kapoor,Deepak Tijori,Simran,Tinnu Anand,Mukesh Khanna,Aashif Sheikh,Rajeev Verma,Shakti Kapoor,Mohan Joshi,Bindu Desai,Ashok Saraf,Shiv Kumar,Avtar Gill,Anang Desai,Asawari Joshi,Himani Shivpuri"
M.A.D: Mad About Dance,tt3814100,5.2,2014,"Drama,Music","Saahil Prem,Amy Maghera,Salah Benlemqawanssa,Akhilesh Unnithan,Abhishek Saha,Raashul Tandon,Jon Jo,Kiyani Aziz,Sandeep Garcha,Helen Grayson,Emiko Ishii,Emma Jones,Mark Monero,Ameet Panesar,Sumeet Panesar,Rebecca Scott-Caven,Martin Walker"
Tohfa,tt0125556,5.1,IMDbPro,"Drama,Romance","Jeetendra,Jaya Prada,Sridevi,Aruna Irani,Kader Khan,Shakti Kapoor,Jagdeep,Leela Mishra,Urmila Bhatt,Mohan Choti,Jayshree Talpade"
"ZSJL Streaming reports, Recovering US Box Office, and Many New Film Release Date - April 2021''Monthly Update\'",tt17920196,N/A,IMDbPro,,
Ek Tha Raja Ek Thi Rani,tt7937278,7.2,IMDbPro,"Drama,History,Romance","Drashti Dhami,Siddhant Karnick,Eisha Singh,Sartaj Gill,Vrutansh Upadhyay,Vijay Kalvani,Jatin Suri,Shalini Singh,Vikas Tripathi,Mohammedsaud Mansuri,Prveshika Chauhan,Dharam Punjabi,Sushant Jain,Amardeep Garg,Jitendra Pathak,Govind Prem Ojha,Prashant Shrivastava"
Stephen King's Misery (1990 Film),tt26236714,N/A,IMDbPro,Talk-Show,"Dave Aguilar,Jennifer R. Ringler"
Dus Numbri,tt0359135,5.3,IMDbPro,"Action,Comedy,Drama","Manoj Kumar,Hema Malini,Premnath Malhotra,Pran Sikand,Bindu Desai,Kamini Kaushal,Om Shivpuri,David Abraham,Sajjan,Abhi Bhattacharya,Shyam Kumar,Rammohan Sharma,Shivraj,Kumud Tripathi,Rajan Haksar,Madhup Sharma,Dev Kishan"
Return of Jewel Thief,tt0117470,4.2,IMDbPro,"Crime,Thriller","Ashok Kumar,Dev Anand,Dharmendra,Jackie Shroff,Shilpa Shirodkar,Anu Agarwal,Madhoo,Prem Chopra,Surendra Pal,Anil Nagrath,Arun Bali,Sunil Dhawan,G.P. Singh,Hemant Choudhary,Ram Sethi,Sameer Kakkar,Ravi Baswani"
Professor Pyarelal,tt0158122,6.6,IMDbPro,"Action,Crime,Thriller","Zeenat Aman,Master Bhagwan,Brahmachari,R.S. Chopra,Daljeet,Jeevan Dhar,Dharmendra,Simi Garewal,Habib,Hercules,Satyendra Kapoor,Shammi Kapoor,Amjad Khan,Yusuf Khan,Baldev Khosa,Shreeram Lagoo,Narendranath Malhotra"
Abodh,tt0090581,5.3,1984,Drama,"Tapas Pal,Madhuri Dixit,Sheela Sharma,Ashok Saraf,Master Makrand,Savita Prabhune,Jeet Kaushik,Ritesh Haldar,Vimal Verma,Raksha Mehta,Mohan Choti,Vinod Kumar,Arun Kumar,Dinesh Hingoo,Brajendra Mohan,Hari Shukla,H.L. Pardesi"
Motu Patlu: King of Kings,tt6278732,6.7,2016,"Animation,Adventure,Comedy",Saurav Chakraborty
00 - Parenthood (1989 film),tt29145609,N/A,IMDbPro,,
Bluff Master,tt0213524,6.0,1963,Romance,"Shammi Kapoor,Saira Banu,Niranjan Sharma,Mohan Choti,Tun Tun,Rashid Khan,Charlie Walker,Jugal Kishore,Shyamlal,Anand Joshi,Santosh Kumar,Lalita Pawar,Pran Sikand,Laxmi Chhaya"
Jo Hum Chahein,tt2112978,5.3,IMDbPro,"Drama,Romance","Sunny Gill,Simran Kaur Mundi,Alyy Khan,Achint Kaur,Yuri Suri,Samar Virmani,Mansi Multani,Rithvik Dhanjani,Sanjay Gurbaxani"
Mirza Ghalib,tt0216000,9.3,IMDbPro,"Short,Biography,Drama","Naseeruddin Shah,Tanvi Azmi,Amjad Khan,Neena Gupta,Shafi Inamdar,Parikshit Sahni,Javed Khan Amrohi"
Arvind Desai Ki Ajeeb Dastaan,tt0077179,7.2,1978,Drama,"Dilip Dhawan,Anjali Paigankar,Shreeram Lagoo,Sudha Shivpuri,Om Puri,Satish Shah,Deepak Seth,Sulabha Deshpande,Rajendra Jaspal,Sheila Fernandes,Rohini Hattangadi,Vikram Vohra,Abha Dhulia,Suresh Oberoi,Shobhini Singh,Avtar Gill,Javed Khan Amrohi"
Apna Desh,tt0175448,6.2,1972,"Action,Comedy,Drama","Rajesh Khanna,Mumtaz Askari,Om Prakash,Jagdeep,Kanhaiyalal Chaturvedi,Madan Puri,Manmohan Krishna,Pandari Bai,Mukkamala,Satyendra Kapoor,C.S. Dubey,Rajan Haksar,Roja Ramani,Sunder,Manmauji"
Tumsa Nahin Dekha,tt0051117,6.7,1957,"Musical,Romance","Shammi Kapoor,Ameeta,Pran Sikand,Raj Mehra,B.M. Vyas,Sheela Vaz,Kanu Roy,Ram Avtar,S.K. Singh,Anjali Devi,Rajendra,M.B. Shetty,S.L. Puri,Harbance Kumar"
Bhoot Bungla,tt0271397,6.4,1965,"Comedy,Horror,Mystery","Mehmood,Tanuja Samarth,Nasir Hussain,Nana Palsikar,Asit Kumar Sen,Mohan Choti,Jagdish Raj,Shivraj,Moni Chatterjee,Rahul Dev Burman,Rani Bala,Aruna,Lawrence,Tony Pareira,Chinu Rajput,Robert,Miss Shefali"
Man Pasand,tt0157965,6.5,IMDbPro,"Comedy,Drama","Dev Anand,Tina Ambani,Girish Karnad,Mehmood,Simple Kapadia,Leela Mishra,Tarun Ghosh,Piloo J. Wadia,Birbal,Raj Kishore,Aroop Kumar Ganguly,Sunder,Chandu,Pardesi,Madhvi,Veena,Meena"
Watan Ke Rakhwale,tt0094299,5.6,1987,"Action,Drama,Thriller","Sunil Dutt,Dharmendra,Mithun Chakraborty,Ashok Kumar,Sridevi,Moushumi Chatterjee,Prem Chopra,Puneet Issar,Shakti Kapoor,Kader Khan,Mac Mohan,Lalita Pawar,Parikshit Sahni,Birbal,Sudhir Dalvi,Dan Dhanoa,Baby Guddu"
Qila,tt0286907,4.8,1998,"Drama,Family,Music","Dilip Kumar,Mukul Dev,Rekha,Mamta Kulkarni,Smita Jaykar,Gulshan Grover,Malay Chakrabarty,Sahil Chheda,Avtar Gill,Satish Kaushik,Shahbaaz Khan,Pramod Moutho,Rajeshwari Sachdev"
Saas Bahu Aur Sensex,tt1241334,5.1,IMDbPro,"Comedy,Drama","Kirron Kher,Farooq Shaikh,Ankur Khanna,Masumeh Makhija,Lillete Dubey,Tanushree Dutta,Sharon Prabhakar,Shehnaz Anand,Mukta Barve,Divyatta Singh,Seema Azmi,Anoushka Anand,Farid Currim,Chirjot Singh Kohli,Sudhanshu Pandey,Anurag Dhir,Yusuf Hussain"
Dil Hai Betaab,tt0359157,3.8,1993,"Action,Drama,Romance","Vivek Mushran,Ajay Devgn,Pratibha Sinha,Mohnish Behl,Kader Khan,Anjana Mumtaz,Alok Nath,Rakesh Bedi,Sameer Kakkar,Satyendra Kapoor,Dinesh Kaushik,Reema Lagoo,Dev Malhotra,Ashok Saraf,Sudhir,Chhote Ustad"
Pyar Ka Mausam,tt0230670,6.4,1969,"Drama,Musical,Romance","Asha Parekh,Shashi Kapoor,Bharat Bhushan,Nirupa Roy,Wasti,Dulari,Madan Puri,Kishan Mehta,Iftekhar,Dhanna,Rajendranath Malhotra,Rahul Dev Burman,Laxmi Chhaya,Tabassum Govil,Ram Avtar,Suhail,Rajinder Singh"
Aya Sawan Jhoom Ke,tt0229950,6.3,1969,"Drama,Romance","Asha Parekh,Dharmendra,Ravindra Kapoor,Nasir Hussain,Rajendranath Malhotra,Nirupa Roy,Sunder,Shivraj,Laxmi Chhaya,Bindu Desai,Aruna Irani,Jalal Agha,Dulari,Madhu Apte,Keshav Rana,Narbada Shankar,Rajan Kapoor"
The Gold Medal,tt0245922,5.0,IMDbPro,"Action,Thriller","Dharmendra,Jeetendra,Rakhee Gulzar,Shatrughan Sinha,Bindu Desai,Premnath Malhotra,K.N. Singh,Faryal,Raja Paranjpe,Jagdish Raj,Sunder,Madhumati,Jayshree Talpade,Brahm Bhardwaj,Jankidas,Keshav Rana,Ravikant"
Khap,tt1801521,5.0,IMDbPro,"Drama,Thriller","Rahul Jaiswal,Raj Arjun,Mohnish Behl,Yuvika Chaudhary,Aakash Dahiya,Sarrtaj Gill,Govind Namdeo,Alok Nath,Manoj Pahwa,Anuradha Patel,Om Puri,Shammi,Anuj Sharma"
Anmol,tt0106287,5.0,IMDbPro,"Drama,Family,Romance","Maya Alagh,Sudha Chopra,Anil Dhawan,Sunil Dhawan,Deep Dhillon,Puneet Issar,Saeed Jaffrey,Rishi Kapoor,Rubina Khan,Shashi Kiran,Manisha Koirala,Johny Lever,Maqsood,Jaya Mathur,Sujata Mehta,Gufi Paintal,Sushma Prashant"
37: 2001 Films To See Before You Die,tt17300422,N/A,IMDbPro,,
Yaar Gaddar,tt0111780,3.8,1994,"Action,Drama,Mystery","Saif Ali Khan,Sweta,Somy Ali,Deven Bhojani,Mithun Chakraborty,Prem Chopra,Gulshan Grover,Puneet Issar,Javed Khan Amrohi,Razak Khan,Shobha Khote,Viju Khote,Johny Lever,Manmauji,Chunnu Mehra,Raama Mehra,Anjana Mumtaz"
Dil Ne Phir Yaad Kiya,tt0273535,3.4,IMDbPro,"Drama,Musical,Romance","Govinda,Tabu,Faraaz Khan,Pooja Batra,Vinay Anand,Sadashiv Amrapurkar,Kiran Kumar,Dinesh Hingoo,Ali Khan,Guddi Maruti,Kunika Sadanand"
Dil Ne Phir Yaad Kiya,tt0273535,3.4,IMDbPro,"Drama,Musical,Romance","Govinda,Tabu,Faraaz Khan,Pooja Batra,Vinay Anand,Sadashiv Amrapurkar,Kiran Kumar,Dinesh Hingoo,Ali Khan,Guddi Maruti,Kunika Sadanand"
Haath Ki Safai,tt0239448,6.3,IMDbPro,"Action,Drama","Randhir Kapoor,Vinod Khanna,Simi Garewal,Hema Malini,Ranjeet Bedi,D.K. Sapru,Satyendra Kapoor,Rammohan Sharma,Viju Khote,Master Ashiq,B.B. Bhalla,Goga Kapoor,Ruby Mayer,Mushtaq Merchant,Preetam,Randhir,Master Ripple"
148: Friendship's Death Special. Mark talks to Rebecca O'Brien and Bill Paterson about this extraordinary 1987 film.,tt17299592,N/A,IMDbPro,,
Do Ladke Dono Kadke,tt0157545,5.9,IMDbPro,"Comedy,Crime","Navin Nischol,Amol Palekar,Moushumi Chatterjee,Govardhan Asrani,Keshto Mukherjee,Iftekhar,Ranjeet Bedi,Prema Narayan,Dina Pathak,Nilu Phule,Mithu Mukherjee"
U R My Jaan,tt1847736,5.9,2011,Romance,"Mikaal,Preeti Soni,Himani Shivpuri,Anil Dhawan,Rajesh Khera,Aman Verma,Abhilasha Das,Aishwarya Sakhuja,Nathassha Sikka,Vipul Roy,Partha Ray,Narendra Jetley,Sunil Nagar,Neha Gupta,Karamveer Choudhary"
Love Shagun,tt5130348,4.6,IMDbPro,"Comedy,Romance","Anuj Sachdev,Nidhi Subbaiah,Manit Joura,Simpy Singh,Shaminn,Vikram Kochhar,Taran Bajaj,Jameel Khan,Jaswinder Kaur,Rajat Ganguly,Swastika Chakraborty,Anurag Sharma,Saandesh Nayak,Ravi Khemu,Neha Chawla,Deepu Das,Isha Singh"
Do Qaidi,tt0359169,4.3,1989,"Action,Thriller","Sanjay Dutt,Govinda,Farha Naaz,Neelam Kothari,Amrish Puri,Gulshan Grover,Suresh Oberoi,Ranjeeta Kaur,Vikas Anand,Geeta Kak,Shobha Khote,Baby Guddu,Master Sudhanshu,Kamal Kapoor,Johnny Whisky,Prem Kumar,Birbal"
Ravan Raaj: A True Story,tt0114236,6.1,1995,"Action,Crime,Thriller","Mithun Chakraborty,Madhoo,Aditya Pancholi,Paresh Rawal,Shakti Kapoor,Harish,Sheeba Agarwal,Alok Nath,Ishrat Ali,Jack Gaud,Johny Lever,Mehmood Jr.,Harish Patel,Ghanshyam Rohera"
Mr. X in Bombay,tt0357926,6.3,1964,"Romance,Sci-Fi,Thriller","Kishore Kumar,Kumkum,Randhir,Madan Puri,Mohan Choti,Leela Mishra,Kesari,Tun Tun,Bhalla,C.S. Aasie,Ramlal,Polson,Munshi Munakka,Kathana,Jeevan Kala"
